date,asia_open,asia_high,asia_low,asia_close,asia_mid,asia_range,london_open,london_high,london_low,london_close,london_mid,london_range,transition_open,transition_high,transition_low,transition_close,ny_open,ny_high,ny_low,ny_close,asia_range_q33,asia_range_q66,asia_regime,london_sweep,london_mid_tolerance,london_mid_upper,london_mid_lower,transition_vs_london_mid,ny_open_vs_london_mid,variant,first_sweep_side,fail_flag,both_flag,median_penetration
2022-06-21 00:00:00-04:00,11396.0,11477.9,11382.2,11459.5,11430.05,95.69999999999891,11438.1,11520.9,11407.4,11507.8,11464.15,113.5,11508.3,11513.4,11416.6,11445.5,11445.5,11652.1,11430.6,11646.8,53.70000000000013,89.73800000000026,Expanded,High,28.375,11492.525,11435.775,Above,Within,Expanded|High|Above|Within,High,0,0,50.45000000000073
2022-06-22 00:00:00-04:00,11550.5,11553.3,11424.8,11440.2,11489.05,128.5,11403.1,11420.5,11295.6,11329.6,11358.05,124.89999999999964,11329.6,11404.0,11326.6,11365.6,11365.6,11720.8,11341.0,11672.8,53.70000000000013,90.50599999999999,Expanded,Low,31.22499999999991,11389.275,11326.824999999999,Within,Within,Expanded|Low|Within|Within,High,0,0,62.75
2022-06-23 00:00:00-04:00,11461.0,11579.6,11458.0,11503.0,11518.8,121.60000000000036,11544.4,11600.5,11461.2,11564.8,11530.85,139.29999999999927,11564.8,11680.6,11561.8,11619.3,11620.0,11706.4,11518.8,11698.0,53.83400000000122,91.23599999999904,Expanded,High,34.82499999999982,11565.675,11496.025000000001,Within,Above,Expanded|High|Within|Above,High,0,0,7.800000000000182
2022-06-24 00:00:00-04:00,11671.8,11818.0,11661.0,11789.2,11739.5,157.0,11830.8,11839.5,11781.8,11816.7,11810.65,57.70000000000073,11816.7,11840.7,11788.5,11799.3,11799.8,12057.9,11793.9,11989.5,53.96700000000048,91.73800000000026,Expanded,High,14.425000000000182,11825.075,11796.224999999999,Within,Within,Expanded|High|Within|Within,High,0,0,92.69999999999982
2022-06-27 00:00:00-04:00,12070.5,12205.4,12049.4,12183.2,12127.4,156.0,12138.1,12238.4,12103.8,12195.1,12171.099999999999,134.60000000000036,12194.6,12204.8,12138.5,12141.5,12143.4,12188.1,11997.3,12113.8,54.46899999999927,92.33600000000061,Expanded,High,33.65000000000009,12204.749999999998,12137.449999999999,Within,Within,Expanded|High|Within|Within,Low,0,0,62.64999999999873
2022-06-28 00:00:00-04:00,12039.7,12070.1,11945.4,11996.6,12007.75,124.70000000000073,12026.3,12131.8,12021.9,12084.4,12076.849999999999,109.89999999999964,12084.5,12101.3,12026.9,12030.1,12030.3,12148.1,11909.5,11944.1,54.76699999999915,92.70200000000011,Expanded,High,27.47499999999991,12104.324999999999,12049.374999999998,Within,Below,Expanded|High|Within|Below,Low,1,1,2.7999999999992724
2022-06-29 00:00:00-04:00,11662.1,11684.2,11634.0,11666.8,11659.1,50.20000000000073,11681.5,11690.5,11602.9,11658.4,11646.7,87.60000000000036,11658.4,11697.6,11592.8,11646.7,11646.8,11724.0,11540.4,11667.0,54.46899999999927,92.33600000000061,Compressed,Both,21.90000000000009,11668.6,11624.800000000001,Within,Within,Compressed|Both|Within|Within,Low,1,1,37.399999999999636
2022-06-30 00:00:00-04:00,11653.7,11663.3,11606.2,11628.5,11634.75,57.099999999998545,11574.1,11583.7,11467.0,11500.7,11525.35,116.70000000000073,11500.8,11502.1,11437.7,11483.0,11483.0,11562.4,11326.7,11463.2,54.46899999999927,92.33600000000061,Normal,Low,29.175000000000182,11554.525000000001,11496.175,Within,Below,Normal|Low|Within|Below,Low,0,0,64.5
2022-07-01 00:00:00-04:00,11521.2,11533.0,11374.8,11397.1,11453.9,158.20000000000073,11387.3,11476.2,11367.0,11465.4,11421.6,109.20000000000073,11467.0,11504.0,11407.7,11440.9,11440.9,11584.3,11380.2,11435.4,54.46899999999927,92.33600000000061,Expanded,Low,27.300000000000182,11448.900000000001,11394.3,Above,Within,Expanded|Low|Above|Within,High,0,0,6.4999999999990905
2022-07-04 00:00:00-04:00,11550.1,11558.0,11480.5,11513.6,11519.25,77.5,11527.4,11555.2,11493.0,11511.6,11524.1,62.20000000000073,11511.2,11559.0,11501.4,11543.0,11543.4,11557.8,11510.9,11524.8,54.76699999999915,92.33600000000061,Normal,None,15.550000000000182,11539.650000000001,11508.55,Within,Above,Normal|None|Within|Above,High,0,0,1.3999999999996362
2022-07-05 00:00:00-04:00,11672.4,11693.4,11626.2,11630.4,11659.8,67.19999999999891,11651.3,11679.4,11499.2,11503.3,11589.3,180.1999999999989,11504.5,11536.4,11418.0,11443.9,11443.9,11585.7,11365.2,11506.2,55.23599999999964,92.33600000000061,Normal,Low,45.04999999999973,11634.349999999999,11544.25,Below,Below,Normal|Low|Below|Below,Low,0,0,64.95000000000073
2022-07-06 00:00:00-04:00,11760.8,11849.2,11753.5,11800.2,11801.35,95.70000000000073,11740.3,11838.9,11707.9,11746.3,11773.4,131.0,11745.5,11796.8,11704.4,11738.9,11738.9,11857.9,11730.2,11822.3,55.23599999999964,92.70200000000011,Expanded,Low,32.75,11806.15,11740.65,Within,Below,Expanded|Low|Within|Below,High,0,0,15.800000000001091
2022-07-07 00:00:00-04:00,11874.0,11885.6,11812.8,11868.0,11849.2,72.80000000000109,11899.8,11937.4,11870.4,11909.8,11903.9,67.0,11907.8,11925.4,11866.1,11902.2,11902.2,12044.4,11885.4,12026.9,55.23599999999964,92.70200000000011,Normal,High,16.75,11920.65,11887.15,Within,Within,Normal|High|Within|Within,High,0,0,61.95000000000073
2022-07-08 00:00:00-04:00,12081.0,12106.2,12042.0,12054.0,12074.1,64.20000000000073,12047.4,12090.6,12037.7,12051.0,12064.150000000001,52.899999999999636,12051.1,12100.4,12029.0,12064.9,12064.1,12133.3,11928.5,12121.7,55.23599999999964,92.70200000000011,Normal,Low,13.224999999999909,12077.375000000002,12050.925000000001,Within,Within,Normal|Low|Within|Within,Low,1,1,59.400000000000546
2022-07-11 00:00:00-04:00,12094.2,12101.4,12002.3,12027.0,12051.849999999999,99.10000000000036,12006.0,12052.7,11974.7,12034.9,12013.7,78.0,12034.5,12062.4,12014.8,12039.5,12040.1,12053.3,11830.1,11886.5,55.23599999999964,92.96799999999926,Expanded,Low,19.5,12033.2,11994.2,Above,Above,Expanded|Low|Above|Above,High,1,1,0.5999999999985448
2022-07-12 00:00:00-04:00,11882.2,11887.7,11767.1,11793.5,11827.400000000001,120.60000000000036,11785.2,11803.2,11738.2,11796.4,11770.7,65.0,11796.3,11884.7,11774.7,11867.1,11866.8,12003.0,11783.6,11850.4,55.23599999999964,92.96799999999926,Expanded,Low,16.25,11786.95,11754.45,Above,Above,Expanded|Low|Above|Above,High,0,0,86.74999999999909
2022-07-13 00:00:00-04:00,11752.3,11797.6,11749.7,11785.5,11773.650000000001,47.899999999999636,11783.8,11821.3,11748.9,11812.3,11785.099999999999,72.39999999999964,11812.1,11935.2,11772.6,11908.2,11890.4,11891.8,11458.7,11768.1,54.46899999999927,92.70200000000011,Compressed,Both,18.09999999999991,11803.199999999999,11766.999999999998,Above,Above,Compressed|Both|Above|Above,Low,1,1,255.04999999999927
2022-07-14 00:00:00-04:00,11654.8,11743.2,11646.3,11725.1,11694.75,96.90000000000146,11696.3,11707.0,11580.3,11609.2,11643.65,126.70000000000073,11608.6,11656.8,11596.0,11621.8,11621.2,11664.4,11487.6,11558.8,54.46899999999927,92.70200000000011,Expanded,Low,31.675000000000182,11675.325,11611.974999999999,Below,Within,Expanded|Low|Below|Within,Low,0,0,28.69999999999891
2022-07-15 00:00:00-04:00,11838.4,11843.8,11779.5,11828.6,11811.65,64.29999999999927,11800.9,11827.7,11739.9,11808.2,11783.8,87.80000000000109,11808.0,11825.5,11753.3,11754.6,11753.4,11960.5,11707.4,11922.2,54.46899999999927,92.33600000000061,Normal,Low,21.950000000000273,11805.75,11761.849999999999,Above,Below,Normal|Low|Above|Below,Low,1,1,21.899999999999636
2022-07-18 00:00:00-04:00,12035.9,12079.0,12004.5,12075.4,12041.75,74.5,12090.5,12155.1,12074.8,12146.8,12114.95,80.30000000000109,12146.0,12148.6,12080.2,12083.2,12083.2,12160.9,12066.0,12112.2,54.46899999999927,92.33600000000061,Normal,High,20.075000000000273,12135.025000000001,12094.875,Above,Below,Normal|High|Above|Below,Low,1,1,6.099999999998545
2022-07-19 00:00:00-04:00,11917.0,11929.5,11891.7,11902.6,11910.6,37.79999999999927,11908.6,11946.1,11866.7,11932.7,11906.400000000001,79.39999999999964,11932.6,12004.1,11929.7,11962.1,11962.0,12122.5,11960.3,12120.0,53.90100000000024,92.33600000000061,Compressed,Both,19.84999999999991,11926.250000000002,11886.550000000001,Above,Above,Compressed|Both|Above|Above,High,0,0,39.75
2022-07-20 00:00:00-04:00,12290.1,12335.3,12275.3,12324.6,12305.3,60.0,12299.9,12318.9,12253.0,12276.5,12285.95,65.89999999999964,12276.5,12300.5,12212.2,12227.3,12227.3,12463.2,12220.7,12462.9,53.90100000000024,92.33600000000061,Normal,Low,16.47499999999991,12302.425000000001,12269.475,Within,Below,Normal|Low|Within|Below,Low,1,1,20.649999999999636
2022-07-21 00:00:00-04:00,12414.8,12425.0,12375.4,12411.6,12400.2,49.600000000000364,12463.6,12469.8,12382.7,12414.6,12426.25,87.09999999999854,12414.0,12497.9,12406.8,12460.5,12460.5,12534.0,12350.3,12453.0,53.70000000000013,91.73800000000026,Compressed,High,21.774999999999636,12448.025,12404.475,Within,Above,Compressed|High|Within|Above,High,1,1,41.600000000000364
2022-07-22 00:00:00-04:00,12523.0,12545.4,12505.0,12523.8,12525.2,40.399999999999636,12504.7,12553.2,12503.3,12543.9,12528.25,49.900000000001455,12543.8,12592.2,12539.3,12575.9,12576.6,12671.1,12519.3,12559.2,53.70000000000013,91.73800000000026,Compressed,Both,12.475000000000364,12540.725,12515.775,Above,Above,Compressed|Both|Above|Above,High,0,0,24.899999999998727
2022-07-25 00:00:00-04:00,12380.6,12414.2,12363.0,12395.0,12388.6,51.20000000000073,12385.4,12447.1,12366.0,12434.5,12406.55,81.10000000000036,12434.5,12477.1,12430.8,12450.7,12450.6,12451.2,12268.9,12335.5,53.70000000000013,91.73800000000026,Compressed,High,20.27500000000009,12426.824999999999,12386.275,Above,Above,Compressed|High|Above|Above,High,1,1,1.6999999999989086
2022-07-26 00:00:00-04:00,12279.1,12298.9,12257.5,12291.7,12278.2,41.399999999999636,12293.5,12312.0,12276.1,12292.7,12294.05,35.899999999999636,12292.7,12313.2,12257.3,12282.0,12281.9,12294.5,12138.5,12176.2,53.63399999999927,91.73800000000026,Compressed,High,8.974999999999909,12303.025,12285.074999999999,Within,Below,Compressed|High|Within|Below,Low,0,0,17.5
2022-07-27 00:00:00-04:00,12263.9,12273.2,12241.1,12260.9,12257.150000000001,32.100000000000364,12271.6,12314.7,12252.2,12297.0,12283.45,62.5,12297.0,12304.3,12249.7,12257.4,12257.6,12419.5,12241.4,12410.1,53.63399999999927,91.73800000000026,Compressed,High,15.625,12299.075,12267.825,Within,Below,Compressed|High|Within|Below,Low,1,1,8.700000000000728
2022-07-28 00:00:00-04:00,12562.4,12570.4,12538.0,12546.8,12554.2,32.399999999999636,12554.8,12568.0,12483.9,12488.7,12525.95,84.10000000000036,12488.6,12540.2,12467.1,12512.2,12511.9,12638.5,12434.7,12562.0,53.63399999999927,91.73800000000026,Compressed,Low,21.02500000000009,12546.975,12504.925000000001,Below,Within,Compressed|Low|Below|Within,Low,1,1,1.8999999999996362
2022-07-29 00:00:00-04:00,12878.2,12908.9,12864.7,12875.1,12886.8,44.19999999999891,12905.2,12924.4,12839.3,12858.0,12881.849999999999,85.10000000000036,12858.0,12883.3,12821.2,12835.6,12835.6,12915.6,12729.7,12848.8,53.63399999999927,91.73800000000026,Compressed,Both,21.27500000000009,12903.124999999998,12860.574999999999,Below,Below,Compressed|Both|Below|Below,Low,0,0,33.29999999999927
2022-08-01 00:00:00-04:00,12906.0,12922.8,12891.9,12902.8,12907.349999999999,30.899999999999636,12906.2,12953.2,12897.2,12906.7,12925.2,56.0,12906.7,12973.7,12905.2,12928.4,12928.5,13094.6,12838.3,13075.3,53.63399999999927,91.73800000000026,Compressed,High,14.0,12939.2,12911.2,Below,Within,Compressed|High|Below|Within,Low,1,1,14.800000000001091
2022-08-02 00:00:00-04:00,12938.6,12944.1,12871.6,12897.6,12907.85,72.5,12887.2,12906.0,12831.5,12846.8,12868.75,74.5,12846.6,12868.8,12804.5,12846.7,12846.5,12988.7,12807.5,12957.2,53.70000000000013,91.73800000000026,Normal,Low,18.625,12887.375,12850.125,Below,Below,Normal|Low|Below|Below,Low,1,1,8.099999999999454
2022-08-03 00:00:00-04:00,12892.0,12920.3,12856.5,12916.3,12888.4,63.79999999999927,12929.9,12943.1,12881.8,12922.5,12912.45,61.30000000000109,12922.0,13004.8,12917.2,12985.4,12985.6,13161.2,12978.4,13129.5,53.90100000000024,91.73800000000026,Normal,High,15.325000000000273,12927.775000000001,12897.125,Within,Above,Normal|High|Within|Above,High,0,0,53.69999999999982
2022-08-04 00:00:00-04:00,13220.2,13258.2,13214.0,13225.8,13236.1,44.20000000000073,13225.1,13260.3,13215.7,13243.1,13238.0,44.599999999998545,13243.4,13342.8,13231.9,13281.5,13280.9,13326.2,13172.3,13242.8,53.90100000000024,91.73800000000026,Compressed,High,11.149999999999636,13249.15,13226.85,Within,Above,Compressed|High|Within|Above,High,1,1,38.30000000000109
2022-08-05 00:00:00-04:00,13318.8,13369.3,13318.3,13356.6,13343.8,51.0,13351.1,13351.1,13297.9,13309.1,13324.5,53.20000000000073,13309.6,13334.9,13275.9,13320.1,13319.9,13320.9,13092.5,13214.4,53.90100000000024,91.73800000000026,Compressed,Low,13.300000000000182,13337.8,13311.2,Below,Within,Compressed|Low|Below|Within,Low,0,0,139.39999999999964
2022-08-08 00:00:00-04:00,13165.5,13210.7,13163.3,13199.6,13187.0,47.400000000001455,13237.3,13291.9,13233.6,13271.0,13262.75,58.29999999999927,13271.3,13326.9,13250.4,13323.0,13322.8,13405.3,13219.3,13311.8,53.90100000000024,91.73800000000026,Compressed,High,14.574999999999818,13277.325,13248.175,Within,Above,Compressed|High|Within|Above,High,1,1,26.800000000000182
2022-08-09 00:00:00-04:00,13207.2,13213.1,13155.0,13208.7,13184.05,58.100000000000364,13193.8,13209.8,13156.0,13181.8,13182.9,53.79999999999927,13181.9,13188.6,13063.9,13090.6,13090.4,13103.0,12961.0,13013.8,54.46899999999927,91.73800000000026,Normal,None,13.449999999999818,13196.349999999999,13169.45,Within,Below,Normal|None|Within|Below,Low,0,0,66.05000000000018
2022-08-10 00:00:00-04:00,13040.1,13042.4,12993.4,12999.9,13017.9,49.0,12987.1,13081.0,12970.5,13074.9,13025.75,110.5,13075.7,13131.7,13034.5,13070.9,13070.6,13360.2,13069.6,13317.7,54.46899999999927,91.73800000000026,Compressed,Both,27.625,13053.375,12998.125,Above,Above,Compressed|Both|Above|Above,High,0,0,253.64999999999964
2022-08-11 00:00:00-04:00,13386.2,13440.2,13385.3,13430.3,13412.75,54.900000000001455,13427.4,13467.5,13373.7,13395.7,13420.6,93.79999999999927,13396.0,13472.5,13387.8,13464.0,13464.3,13561.7,13440.2,13472.2,54.834000000000614,91.73800000000026,Normal,Both,23.449999999999818,13444.05,13397.150000000001,Below,Above,Normal|Both|Below|Above,High,0,0,16.449999999999818
2022-08-12 00:00:00-04:00,13323.0,13346.5,13299.6,13331.1,13323.05,46.899999999999636,13339.4,13393.3,13321.3,13370.6,13357.3,72.0,13370.6,13390.9,13328.5,13363.1,13363.1,13447.6,13341.4,13418.0,54.834000000000614,91.73800000000026,Compressed,High,18.0,13375.3,13339.3,Within,Within,Compressed|High|Within|Within,High,0,0,5.100000000001273
2022-08-15 00:00:00-04:00,13528.5,13547.9,13517.9,13532.9,13532.9,30.0,13533.0,13545.5,13490.2,13504.3,13517.85,55.29999999999927,13504.1,13539.3,13484.5,13529.5,13533.9,13622.6,13490.3,13546.1,54.834000000000614,91.73800000000026,Compressed,Low,13.824999999999818,13531.675,13504.025000000001,Within,Above,Compressed|Low|Within|Above,High,0,0,30.399999999999636
2022-08-16 00:00:00-04:00,13670.3,13670.9,13636.1,13652.3,13653.5,34.79999999999927,13659.2,13677.3,13615.7,13664.9,13646.5,61.599999999998545,13664.5,13671.3,13630.1,13661.3,13661.9,13663.4,13512.5,13547.6,54.834000000000614,91.73800000000026,Compressed,Both,15.399999999999636,13661.9,13631.1,Above,Within,Compressed|Both|Above|Within,Low,0,0,24.25
2022-08-17 00:00:00-04:00,13638.5,13656.7,13620.5,13629.2,13638.6,36.20000000000073,13651.3,13651.7,13558.4,13564.2,13605.05,93.30000000000109,13564.7,13581.6,13494.9,13505.8,13486.3,13545.6,13405.3,13410.5,54.834000000000614,91.73800000000026,Compressed,Low,23.325000000000273,13628.375,13581.724999999999,Below,Below,Compressed|Low|Below|Below,Low,0,0,46.599999999999454
2022-08-18 00:00:00-04:00,13436.3,13462.5,13421.3,13453.8,13441.9,41.20000000000073,13432.1,13459.3,13391.4,13458.4,13425.349999999999,67.89999999999964,13458.1,13538.8,13455.0,13509.6,13509.8,13514.8,13404.2,13491.0,54.834000000000614,91.73800000000026,Compressed,Low,16.97499999999991,13442.324999999999,13408.374999999998,Above,Above,Compressed|Low|Above|Above,High,0,0,39.850000000000364
2022-08-19 00:00:00-04:00,13509.0,13514.4,13471.9,13481.7,13493.15,42.5,13462.9,13465.6,13353.3,13379.4,13409.45,112.30000000000109,13379.4,13403.3,13340.2,13357.0,13355.9,13406.3,13244.8,13246.1,54.834000000000614,91.73800000000026,Compressed,Low,28.075000000000273,13437.525000000001,13381.375,Below,Below,Compressed|Low|Below|Below,Low,0,0,1.7999999999992724
2022-08-22 00:00:00-04:00,13171.3,13206.4,13161.8,13190.9,13184.099999999999,44.600000000000364,13169.6,13173.1,13038.3,13055.7,13105.7,134.8000000000011,13055.6,13077.5,13031.0,13048.3,13048.5,13074.8,12935.5,12936.0,54.46899999999927,91.73800000000026,Compressed,Low,33.70000000000027,13139.400000000001,13072.0,Below,Below,Compressed|Low|Below|Below,Low,0,0,26.0
2022-08-23 00:00:00-04:00,12940.8,12942.5,12907.8,12918.8,12925.15,34.70000000000073,12877.7,12948.8,12808.4,12924.2,12878.599999999999,140.39999999999964,12924.5,12937.5,12892.6,12916.0,12916.2,13002.3,12850.8,12884.1,54.46899999999927,91.73800000000026,Compressed,Both,35.09999999999991,12913.699999999999,12843.499999999998,Above,Above,Compressed|Both|Above|Above,High,0,0,20.100000000000364
2022-08-24 00:00:00-04:00,12880.5,12889.6,12817.2,12829.8,12853.400000000001,72.39999999999964,12863.1,12904.2,12810.7,12894.5,12857.45,93.5,12894.6,12922.8,12857.3,12894.9,12894.0,12940.2,12840.2,12917.2,54.834000000000614,91.73800000000026,Normal,Both,23.375,12880.825,12834.075,Above,Above,Normal|Both|Above|Above,High,0,0,0.6999999999989086
2022-08-25 00:00:00-04:00,12920.1,12964.9,12911.1,12950.0,12938.0,53.79999999999927,12962.9,13070.5,12959.7,13044.5,13015.1,110.79999999999927,13044.5,13049.3,12977.3,12997.2,12997.1,13103.1,12947.9,13061.9,54.834000000000614,91.73800000000026,Compressed,High,27.699999999999818,13042.8,12987.400000000001,Above,Within,Compressed|High|Above|Within,Low,1,1,5.600000000001273
2022-08-26 00:00:00-04:00,13131.4,13145.2,13116.2,13138.9,13130.7,29.0,13106.9,13132.7,13074.1,13084.8,13103.400000000001,58.600000000000364,13084.7,13103.7,13055.3,13088.2,13087.9,13206.0,12856.5,12876.5,54.834000000000614,91.73800000000026,Compressed,Low,14.650000000000091,13118.050000000001,13088.750000000002,Below,Below,Compressed|Low|Below|Below,Low,1,1,
2022-08-29 00:00:00-04:00,12407.8,12475.7,12391.7,12471.0,12433.7,84.0,12422.9,12522.2,12421.7,12442.3,12471.95,100.5,12442.3,12487.8,12437.8,12487.8,12487.8,12599.1,12448.2,12452.7,55.30200000000048,91.73800000000026,Normal,High,25.125,12497.075,12446.825,Below,Within,Normal|High|Below|Within,High,0,0,43.94999999999891
2022-08-30 00:00:00-04:00,12523.0,12528.0,12474.2,12520.6,12501.1,53.79999999999927,12536.9,12648.4,12519.4,12622.5,12583.9,129.0,12622.8,12642.4,12570.2,12575.9,12575.8,12576.8,12260.9,12336.1,54.834000000000614,91.73800000000026,Compressed,High,32.25,12616.15,12551.65,Above,Within,Compressed|High|Above|Within,Low,0,0,48.399999999999636
2022-08-31 00:00:00-04:00,12357.8,12442.9,12352.5,12429.3,12397.7,90.39999999999964,12441.5,12454.2,12358.5,12384.0,12406.35,95.70000000000073,12384.0,12460.8,12352.5,12441.9,12441.3,12502.3,12342.9,12352.2,55.30200000000048,91.73800000000026,Normal,High,23.925000000000182,12430.275000000001,12382.425,Within,Above,Normal|High|Within|Above,High,1,1,10.849999999999454
2022-09-01 00:00:00-04:00,12167.4,12178.9,12115.1,12125.9,12147.0,63.79999999999927,12141.5,12176.0,12103.7,12130.1,12139.85,72.29999999999927,12130.1,12226.5,12106.0,12185.6,12186.5,12213.4,12043.0,12043.3,55.30200000000048,91.73800000000026,Normal,Low,18.074999999999818,12157.925,12121.775000000001,Within,Above,Normal|Low|Within|Above,High,1,1,5.799999999999272
2022-09-02 00:00:00-04:00,12288.6,12297.3,12245.3,12266.8,12271.3,52.0,12255.6,12304.9,12234.1,12293.8,12269.5,70.79999999999927,12293.1,12293.5,12230.7,12266.4,12267.2,12451.4,12251.5,12387.3,54.834000000000614,91.73800000000026,Compressed,Both,17.699999999999818,12287.2,12251.8,Above,Within,Compressed|Both|Above|Within,High,0,0,51.44999999999982
2022-09-05 00:00:00-04:00,12116.5,12142.0,12077.1,12111.0,12109.55,64.89999999999964,12077.4,12134.0,12060.5,12094.4,12097.25,73.5,12094.5,12114.0,12049.0,12063.9,12063.9,12153.0,12060.5,12139.0,55.30200000000048,91.73800000000026,Normal,Low,18.375,12115.625,12078.875,Within,Below,Normal|Low|Within|Below,Low,1,1,
2022-09-06 00:00:00-04:00,12141.1,12226.4,12125.4,12158.7,12175.9,101.0,12156.1,12236.9,12147.5,12204.1,12192.2,89.39999999999964,12204.4,12230.0,12137.0,12157.7,12157.7,12181.8,11925.1,12097.6,55.30200000000048,92.33600000000061,Expanded,High,22.34999999999991,12214.550000000001,12169.85,Within,Below,Expanded|High|Within|Below,Low,0,0,27.399999999999636
